Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
300	9021.96954637872	8439.67769913801	6861.56861071721	147818.692059695	15440.5419647483	9860.87936198502	523552.708011473	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
302	12263.3460669445	9356.10985634835	7023.35814100329	96797.4924971478	32704.2215648858	7495.71449446159	7800.14792579978	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
304	10690.8172545142	9231.54234954205	6445.30242227448	51146.0145691974	64662.1859506223	6862.65997999356	7800.14792579978	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
306	10372.8700641065	8600.14796241005	6550.89030150763	23638.753212437	103354.614836216	6871.64243430572	7800.14792579978	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
308	10850.9384297594	8831.97361249109	6276.45040774219	11394.2285075687	133547.525416285	6795.73305200268	7800.14792579978	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
310	10269.7229803557	9207.20145435064	6390.9356522275	7369.45036842312	139138.580618585	7918.66622168329	7800.14792579978	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
312	10650.369697199	8224.8428407105	7094.31595671592	6831.94131860166	115524.993613763	14098.0916444782	6173.5704525049	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
314	10294.6773366451	8020.50753566692	7242.58179004107	7182.38035040016	76822.2464480695	28549.2060134833	6414.20113481996	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
316	10377.8500467638	9297.77454582596	7115.01485054991	7190.05388782533	43760.8489684738	54344.3594623533	7419.44952342471	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
318	11553.9780447976	9631.17099272265	7613.03345002838	8214.33223632064	22723.8264619225	84690.133716412	8803.65733308617	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
320	13007.9846319843	9969.81226753726	8036.07174697614	8491.04469941852	14645.7084433499	107543.278467413	10067.1287243855	10000.4978318119	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
322	13078.716066782	10371.5888260194	8741.20887010453	9306.99387168479	11696.7003309263	111793.098111355	12134.994508504	9246.87026558888	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
324	13273.9140852223	10296.1653118258	8730.22430416658	9579.01469473078	11224.7418241004	94979.5415406941	16991.1605641069	9384.35607669181	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
326	14660.4311526242	10757.3822451222	8342.65044125902	9815.50407078615	11575.7358491865	65630.3654576212	27489.9116971564	9425.13671180558	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
328	14975.4990402222	10930.8618090433	8871.65616546741	9941.73398779555	11661.2492310219	40103.860763111	46615.9268521573	9322.15116322979	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
330	14055.0299136357	11489.8187553766	9524.57305575968	10609.3241247334	12017.2737962718	24123.8960321817	68794.70513776	9946.1268209556	8413.03828645014	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
332	15675.8242539903	11475.1008374132	9594.27820031359	10820.2365700402	12490.1251486311	17423.5774140776	87258.2456426857	10541.6436900529	6563.5161377508	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
334	16372.9484136808	12173.034456111	9657.70681642657	11391.7377678696	13074.8192757529	15980.8382699478	90809.2638038198	11849.6542684297	6586.59186797843	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
336	16629.5256248709	11827.9697457052	9730.68070352722	11430.5615453966	13411.5353944677	15664.5487048143	80535.006960951	15044.139699345	6908.9945326188	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
338	17564.1660846228	12744.4868436817	9559.37543363437	12065.0440849863	13164.2352935329	15838.6260103824	59614.0599457798	22649.4905549159	7045.56869509211	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
340	17274.2693935481	13117.5818329176	10736.5305649125	11726.2657147734	13773.9194130219	15873.4181436022	38956.5192257474	35271.3781469963	7135.9330715787	6276.47734079954	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
342	17826.655088942	13241.7007343186	10275.7335868489	11565.0363167196	13671.0023254642	15491.5350664976	25521.2098704542	52402.2586051424	7025.05953683511	3827.02539732482	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
344	17221.8570097704	12819.6994121223	9940.99884682741	12021.3451443936	13422.7863967886	15353.7849226396	19251.2775715912	67235.6015971558	7253.45343214674	3600.75072123932	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
346	16701.9113715626	13041.8237788929	10427.6342708335	11787.3619700494	13237.0411432976	14728.4571662949	16480.3775608139	73179.6634938336	7527.91974432539	3690.25315097056	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
348	18289.0928580222	13544.5503535998	10804.3622734173	11581.7851203102	13353.8742271607	15027.5453999107	16072.9495660085	66433.9859622477	9187.08664155478	3917.99058189043	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
350	18622.2886482348	13751.8714555358	11028.2313164788	11484.7784170138	13370.4079571458	15203.275408742	15822.3259274618	50998.202186292	13517.5414288062	4034.47731159389	4771.55642335524	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
352	18714.9792473453	13981.9533157252	10997.2668777469	11746.7791764112	13335.5028976974	15007.9098513467	15862.1388920704	34732.3070578483	22275.8125186545	4331.20834771883	3471.45333767231	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
354	17999.7691837071	14559.9960942453	10924.6467262708	12025.8013324416	13387.4761707017	15000.3425975965	15964.6562086886	23165.802417771	34211.6207314529	4691.0830299954	3422.70970216221	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
356	17786.0232549469	14405.8323902074	11644.7842794167	12063.5184873836	13076.0430095845	15143.2211590665	15546.2830215707	16859.0376135973	46658.749687943	4965.26344582782	3641.64110537221	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
358	19203.6298958261	14684.4390119393	12043.4990565345	12348.5925882402	12837.8851139128	15074.7216352263	15541.6224322665	14347.99283094	54536.3894946341	5481.61427946866	3926.32751409701	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
360	17981.2090888603	14779.9812084875	12020.2003855601	12130.6482126333	13245.0552350722	14582.2655920346	15210.2993618097	13633.2571670299	54128.1632906224	6426.21890873867	4319.18854548837	4174.6637367705	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
362	19341.0431866663	15496.2027641267	12890.4677559796	12321.4632336719	13235.952816543	14759.818924595	15197.7765358123	13257.7163394396	45353.880441996	9088.66213098241	4632.72265627936	3425.74705267738	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
364	19176.3177099917	16116.6242675621	12852.2022953402	12678.8786235545	13021.0606610624	14499.0272774361	15023.6027668571	13228.2803343977	33509.5941393762	14259.3479850058	5049.89238845904	3439.0564260022	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
366	19400.6877646131	16733.2930510174	13363.4115327669	13122.2939339051	13304.362891791	14222.4917420843	15088.7316929719	13246.4878009001	22609.4059243516	23097.1175311549	5420.84143217323	3646.14991530301	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
368	19143.2483354344	17250.1134812516	13613.7739259945	13211.2142113569	13272.4401782996	14443.4090482214	15017.3907472314	13698.5550200392	15886.4417255741	33549.343678779	5841.20162630194	4066.01604580425	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
370	20209.2511283343	17345.1358836269	14358.7549764211	13620.553173534	13418.9019809976	14451.3395105522	15186.0373935306	13672.1440827036	13085.7244931108	42426.4399803686	6442.75500582728	4386.9269636878	3741.50608159372	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
372	19966.7702250545	17680.7192540985	15157.7863453513	14165.8536349652	13701.1851297206	14621.7378140269	15365.2271002629	14000.7732249908	12250.2974001289	46068.7504466776	7353.12122003868	4689.61776896319	3114.49656929206	3380.1608601938	3885.61442751485	3737.8767910831	3225.5136147295	2922.83932333834	2817.93285274384	3082.34138076117	3301.34296068013	2819.4153477358
