"","240","250","260","270","280","290","300","310","320","330","340","350","360","370","380","390","400","410","420","430","440","450"
"300",-2292579666.80811,-804563741.233989,-439811382.1823,-302914693.790663,-230782430.49166,-1.93318362441478,-2.09179768605616,-2.13924329707102,-2.15638550804913,-2.14245198095118,-2.10277944744469,-2.02180516713992,-1.9292312914421,-1.89486092534,-1.95870861447348,-2.04037143245442,-2.10771075722173,-2.13870723993252,-2.17724891836207,-2.20768801236881,-2.20448889434713,-2.21662684504494
"302",-2308248971.43905,-803065594.497304,-440427610.890612,-300406573.743748,-228611354.105339,-160524474.249497,-2.08401587300043,-2.1312849789557,-2.14836341824018,-2.13448172603228,-2.09495678052689,-2.01428373715141,-1.92205425068365,-1.88781174769444,-1.95142191348415,-2.03278093306844,-2.09986974506382,-2.13075091603321,-2.16914921341861,-2.1994750692567,-2.19628785245212,-2.20838064808363
"304",-2317410682.79744,-801929432.410819,-439568129.270173,-298447358.069065,-226597631.312148,-174472305.735163,-2.07623405994471,-2.12332666084038,-2.14034132843122,-2.12651147111338,-2.08713411360909,-2.00676230716291,-1.91487720992519,-1.88076257004887,-1.94413521249481,-2.02519043368246,-2.09202873290592,-2.12279459213391,-2.16104950847514,-2.19126212614459,-2.18808681055711,-2.20013445112231
"306",-2319311848.74398,-800476355.530743,-436283033.201282,-296463447.899446,-224805387.675207,-178568854.046773,-2.06464967234376,-2.1114795191731,-2.12839925310107,-2.11464655973634,-2.0754889089505,-1.99556553853377,-1.90419311595142,-1.87026881936,-1.93328787293677,-2.01389084496936,-2.08035621862545,-2.11095041915414,-2.14899189145885,-2.17903593725083,-2.17587833839733,-2.18785875892185
"308",-2325493617.17441,-796259880.635606,-431397753.282602,-294484934.646516,-222270016.676851,-178440499.071134,-2.0492627101976,-2.09574355395386,-2.11253719224974,-2.09888699190116,-2.0600211665511,-1.98069343126399,-1.89000196876233,-1.85633049562783,-1.91887989481003,-1.99888216692914,-2.06485220222242,-2.09521839709391,-2.13297636236971,-2.16279650257543,-2.15966243597279,-2.17155357148224
"310",-2333070195.37919,-792812281.855509,-426767439.64203,-292075706.843698,-219585706.210985,-177097709.885551,-2.03387574805143,-2.08000758873462,-2.09667513139841,-2.08312742406598,-2.04455342415171,-1.96582132399421,-1.87581082157325,-1.84239217189566,-1.90447191668328,-1.98387348888891,-2.04934818581939,-2.07948637503368,-2.11696083328057,-2.14655706790003,-2.14344653354825,-2.15524838404264
"312",-2306284649.80497,-780466583.696394,-416350403.221376,-285858908.217694,-213472190.278766,-172835549.464877,-115699985.127855,-2.03365331103079,-2.04994940702032,-2.03670361886902,-1.99898926481078,-1.92201175903778,-1.8340071972913,-1.80133330324636,-1.86202956186535,-1.93966162008071,-2.00367717219819,-2.03314371290509,-2.06978302927376,-2.09871969318493,-2.0956784790481,-2.10721731787936
"314",-2280644921.5973,-767132426.943247,-407336876.235943,-279731940.339611,-207733830.526022,-168550220.297841,-126289129.244504,-1.98729903332696,-2.00322368264223,-1.99027981367206,-1.95342510546986,-1.87820219408135,-1.79220357300936,-1.76027443459705,-1.81958720704741,-1.8954497512725,-1.95800615857698,-1.98680105077649,-2.02260522526694,-2.05088231846983,-2.04791042454795,-2.05918625171608
"316",-2255541095.7881,-754300474.309465,-398943098.35241,-273571757.851888,-202759726.832871,-164700585.015096,-132000146.425242,-1.94453545698489,-1.96011743267868,-1.94745209558499,-1.91139044323464,-1.83778621160186,-1.75363814675511,-1.72239607361337,-1.78043252768878,-1.85466262825689,-1.91587291922227,-1.94404819024239,-1.97908191472833,-2.00675052897881,-2.00384258557997,-2.01487577453017
"318",-2235678369.65941,-745009416.733083,-392307267.9667,-267919994.920414,-198649583.405211,-161200290.853126,-133155844.114398,-1.90536258200457,-1.92063065712967,-1.90822046460779,-1.87288527810512,-1.80076381159932,-1.71831091852854,-1.6876982202953,-1.74456552378946,-1.81730025103389,-1.87727745413405,-1.90488513130277,-1.93921309765792,-1.96632432471187,-1.96347496214415,-1.97428588632164
"320",-2218007215.96503,-734763728.114728,-385514825.896241,-261853631.087307,-194748490.141763,-157635809.193779,-132108889.846306,-1.86618970702426,-1.88114388158065,-1.86898883363059,-1.8343801129756,-1.76374141159677,-1.68298369030198,-1.65300036697723,-1.70869851989014,-1.77993787381088,-1.83868198904583,-1.86572207236315,-1.8993442805875,-1.92589812044494,-1.92310733870834,-1.93369599811311
"322",-2202000652.50944,-725485919.877597,-379334050.48972,-255973909.099399,-190990274.718663,-153952728.845032,-129969494.895446,-102676392.025321,-1.84128014531197,-1.82938267767278,-1.79550735807568,-1.72636557704924,-1.64731921049711,-1.61797127041187,-1.67248911144109,-1.7422188164485,-1.79971807213814,-1.82618514306625,-1.85909485563594,-1.88508598719692,-1.88235434553366,-1.89271861831385
"324",-2184108574.58621,-716094825.070638,-372099608.229395,-250740192.497591,-187262554.596384,-150124168.938388,-127580636.253656,-86568897.4470635,-1.80141640904328,-1.78977652171497,-1.75663460317575,-1.68898974250172,-1.61165473069223,-1.58294217384652,-1.63627970299203,-1.70449975908611,-1.76075415523046,-1.78664821376936,-1.81884543068438,-1.84427385394889,-1.84160135235899,-1.85174123851459
"326",-2152358154.13495,-702154949.036591,-364038880.768981,-244389556.97602,-182612319.076854,-145988728.838032,-124320621.284918,-91520760.8877677,-1.75528247243966,-1.74394068044421,-1.71164752022713,-1.64573503175656,-1.57038055510494,-1.54240332145857,-1.5943748864795,-1.66084783972321,-1.71566157132583,-1.74089248787876,-1.77226514010318,-1.79704234621383,-1.79443828688874,-1.80431849246038
"328",-2110851591.52312,-687053381.516907,-354463923.543667,-237473082.594995,-176880163.838976,-141530507.905318,-120629037.189855,-94471890.6818099,-1.7028783355011,-1.6918751538605,-1.66054610922981,-1.59660144481378,-1.52349668373522,-1.49635471324802,-1.54677466190348,-1.61126305835979,-1.66444032042424,-1.68891796539446,-1.71935398389233,-1.74339146399172,-1.74086514912293,-1.75045038015122
