Wavelength (nm),Absorbance (AU),Std.Dev.
190,0.727543830871582,0.00021226056754948
191,0.707036972045898,0.000118838687846719
192,0.69096851348877,0.000115189488253769
193,0.676508903503418,0.0000914284737048311
194,0.664796829223633,0.00006653202772747
195,0.654300689697266,0.0000746611882249826
196,0.645655155181885,0.0000476515184418486
197,0.637860298156738,0.0000453822735455684
198,0.630485057830811,0.0000566814787564057
199,0.62349271774292,0.0000733818148829945
200,0.616668224334717,0.0000576154664533185
201,0.609796047210693,0.0000566493782420053
202,0.60311222076416,0.0000556409917671769
203,0.596145153045654,0.0000849613563586192
204,0.589053630828857,0.0000676151055026691
205,0.581598281860352,0.0000661962647975093
206,0.573813438415527,0.0000488659220674779
207,0.566022396087647,0.0000546233563231317
208,0.55771541595459,0.0000668780051260788
209,0.549332618713379,0.0000778180126839513
210,0.540899276733398,0.0000710327335230791
211,0.53238582611084,0.0000732950054894414
212,0.524024963378906,0.0000648410875342233
213,0.515649795532227,0.0000544774714787938
214,0.50740385055542,0.0000596075057296786
215,0.499358654022217,0.0000570861910035179
216,0.491511821746826,0.0000600843201829722
217,0.483902931213379,0.0000532981520706865
218,0.476582050323486,0.0000736616955464459
219,0.469338893890381,0.0000602213427558665
220,0.462456703186035,0.0000508832393060041
221,0.455670833587647,0.0000383453871498583
222,0.449097633361816,0.0000464126943965676
223,0.442512035369873,0.0000569256499516426
224,0.436353206634522,0.0000408148653450534
225,0.430103302001953,0.0000374096908882323
226,0.424007415771484,0.0000466813592930619
227,0.417988777160645,0.0000382912411145902
228,0.411993503570557,0.0000396678650913417
229,0.406118392944336,0.0000653562687649514
230,0.400335311889648,0.0000586984411277592
231,0.394693374633789,0.0000416236779184465
232,0.389007568359375,0.0000536754305203153
233,0.383458614349365,0.0000626401430164703
234,0.378116607666016,0.0000613102079789941
235,0.372716903686523,0.0000455285856597613
236,0.367517948150635,0.0000442650273707365
237,0.362580299377441,0.0000523294836607487
238,0.357868194580078,0.0000392935229153262
239,0.353271484375,0.0000379819579177857
240,0.348902225494385,0.0000456868727378978
241,0.344650268554687,0.0000430337279708168
242,0.340685367584229,0.0000427720538741857
243,0.336931228637695,0.0000418531575345835
244,0.333325386047363,0.000052792355760521
245,0.330001354217529,0.0000525127406995247
246,0.326918601989746,0.0000419447333661912
247,0.32406759262085,0.0000479369591324588
248,0.321245193481445,0.0000467798881925063
249,0.318811416625977,0.000050497482809501
250,0.316455841064453,0.0000471430163504614
251,0.314183235168457,0.0000468187560504386
252,0.312049865722656,0.0000373267871601249
253,0.309934616088867,0.0000449379494241678
254,0.307877540588379,0.000041497162926751
255,0.305986404418945,0.0000562243382325418
256,0.30375862121582,0.0000401011261633917
257,0.301744937896729,0.0000462114007552556
258,0.299624443054199,0.0000471273387932046
259,0.297416687011719,0.0000598729769348242
260,0.295009613037109,0.0000609531447649948
261,0.292627811431885,0.0000672272753187657
262,0.290136814117432,0.0000427015595759335
263,0.287320613861084,0.0000397801952944683
