Wavelength (nm),Absorbance (AU),Std.Dev.
190,0.27310037612915,0.000110381365149653
191,0.257307529449463,0.000069952189881474
192,0.244007110595703,0.0000464592111532536
193,0.232234477996826,0.0000476932516099929
194,0.222084999084473,0.0000448429792232847
195,0.212666988372803,0.0000559334254919288
196,0.204256534576416,0.0000465948231026763
197,0.196352958679199,0.0000398800954901884
198,0.188549041748047,0.0000401351317884665
199,0.180921077728271,0.0000404995907538412
200,0.173548698425293,0.0000390911963136855
201,0.16630744934082,0.000040432866908455
202,0.15953540802002,0.0000422337500162287
203,0.152974128723145,0.0000546774429867138
204,0.146870136260986,0.0000593791510978239
205,0.141067028045654,0.0000583127200210515
206,0.135429382324219,0.0000547916811543022
207,0.130288124084473,0.0000486782780984665
208,0.125409603118896,0.0000462040197248736
209,0.120967388153076,0.0000490702274596708
210,0.116879940032959,0.000049875662363388
211,0.1130690574646,0.0000522936247983992
212,0.109555721282959,0.0000431109315959767
213,0.106282234191895,0.0000440745617805697
214,0.103368759155273,0.0000396757457209358
215,0.100525379180908,0.0000523370869275757
216,0.0979290008544922,0.0000472658444129318
217,0.0954661369323731,0.0000429907771602272
218,0.0931563377380371,0.0000394552134568055
219,0.0909557342529297,0.0000386833685388278
220,0.0888428688049316,0.0000351196312970654
221,0.0868186950683594,0.0000425668981675564
222,0.0848393440246582,0.0000391848750191722
223,0.0829596519470215,0.0000476395879645975
224,0.0812487602233887,0.0000380201018098367
225,0.079470157623291,0.0000302476982310082
226,0.0778636932373047,0.0000400968734324647
227,0.076268196105957,0.0000307790906092793
228,0.0746650695800781,0.0000344405519898924
229,0.0732216835021973,0.000037937033649678
230,0.0717120170593262,0.0000438806787833895
231,0.0702295303344727,0.0000482218890003071
232,0.0687041282653809,0.0000458904672231087
233,0.0672225952148438,0.00005739404257398
234,0.0658459663391113,0.0000418918473033802
235,0.0643835067749023,0.0000466460329197887
236,0.0630054473876953,0.0000433292561456433
237,0.061704158782959,0.0000387046697525988
238,0.0605926513671875,0.0000370332440768388
239,0.0594420433044434,0.0000400628353334331
240,0.0584053993225098,0.0000380761263529381
241,0.0573740005493164,0.000041377817439874
242,0.056419849395752,0.0000413441464848817
243,0.0555620193481445,0.0000423526967921956
244,0.0546836853027344,0.0000568447094157538
245,0.0539121627807617,0.0000467263920974393
246,0.0531444549560547,0.0000372383566112874
247,0.0524215698242188,0.0000364554403754185
248,0.0517230033874512,0.0000509769922282661
249,0.0510721206665039,0.0000432833154785364
250,0.0504341125488281,0.0000349964041406395
251,0.0496983528137207,0.0000373382068527692
252,0.0491037368774414,0.0000386274889382853
253,0.0485701560974121,0.0000322288658324109
254,0.0479564666748047,0.000037796677139794
255,0.0473933219909668,0.0000484605923077238
256,0.0468788146972656,0.0000439738493062293
257,0.0463581085205078,0.0000399320871716391
258,0.045893669128418,0.0000481817935145154
259,0.0454649925231934,0.0000561120038022183
260,0.0450735092163086,0.0000654327617374971
261,0.0446591377258301,0.0000652274191954101
262,0.0442767143249512,0.0000450718327034475
263,0.0437145233154297,0.0000370907592705956
264,0.043339729309082,0.0000472730596544565
265,0.0430030822753906,0.0000534302365896643
266,0.0426115989685059,0.0000536065499457789
267,0.0421509742736816,0.0000512805054902806
268,0.0417556762695313,0.0000540626942630963
269,0.0412678718566895,0.0000475595765678088
270,0.040959358215332,0.0000431912875493889
271,0.0407371520996094,0.0000447909770520063
272,0.0403561592102051,0.0000453885358472093
273,0.0400018692016602,0.0000573415270165051
274,0.0395851135253906,0.0000520528424144088
275,0.0392274856567383,0.0000529407367756721
276,0.0388813018798828,0.0000552359816056075
277,0.0384354591369629,0.0000492921403043769
278,0.0380396842956543,0.0000547968681395509
279,0.0376348495483398,0.0000454210858977872
280,0.037142276763916,0.000035405761058582
281,0.0366144180297852,0.000035738141786941
282,0.036189079284668,0.0000376218172027099
283,0.0356836318969727,0.000045473617530591
284,0.0351195335388184,0.000039763044345389
285,0.034644603729248,0.000032445080888839
