Wavelength (nm),Absorbance (AU),Std.Dev.
190,0.0529370307922363,0.0000456433051087299
191,0.0506711006164551,0.0000320023105043242
192,0.0470390319824219,0.0000328559487396971
193,0.043004035949707,0.0000355267683920925
194,0.0389542579650879,0.0000401825498536523
195,0.0349888801574707,0.0000357246195257957
196,0.0313215255737305,0.0000303002719415246
197,0.027984619140625,0.0000211693009672945
198,0.024878978729248,0.0000250294090874109
199,0.0220322608947754,0.0000251217845286142
200,0.0194706916809082,0.0000300733638920704
201,0.0171709060668945,0.00002427951143034
202,0.0153083801269531,0.0000253823424720493
203,0.0137557983398437,0.0000312109863512461
204,0.0124664306640625,0.000027328843378602
205,0.0113525390625,0.0000277340354495162
206,0.0103631019592285,0.0000421117677332535
207,0.00956439971923828,0.0000319712113932996
208,0.00887298583984375,0.0000290636061814704
209,0.00829219818115234,0.0000296234484888771
210,0.00774860382080078,0.0000212573930253452
211,0.00731563568115234,0.0000254444123358189
212,0.00692272186279297,0.0000227661655351279
213,0.00658226013183594,0.0000256485649983801
214,0.00630950927734375,0.0000274642266698608
215,0.0060276985168457,0.000036590844317226
216,0.00571489334106445,0.0000271011773748024
217,0.00538778305053711,0.0000231487129145626
218,0.00509929656982422,0.0000251183902279891
219,0.00477933883666992,0.0000360209366746175
220,0.00452709197998047,0.0000370002283755614
221,0.00423812866210938,0.0000276262223862518
222,0.00395345687866211,0.0000257971767120534
223,0.00365018844604492,0.0000273527526776731
224,0.00340938568115234,0.0000283602883478113
225,0.00322771072387695,0.0000240158645372426
226,0.00309896469116211,0.0000235540180878228
227,0.00291728973388672,0.0000255869903804522
228,0.00281333923339844,0.0000251974714399242
229,0.00270938873291016,0.0000358032950820184
230,0.00267267227172852,0.0000365278738899453
231,0.00262880325317383,0.00003085011121514
232,0.00260782241821289,0.000026390793652182
233,0.00255346298217773,0.0000288018130183709
234,0.00248289108276367,0.0000210616198316993
235,0.00246620178222656,0.0000343612376546283
236,0.00239467620849609,0.0000479855521090839
237,0.00228023529052734,0.0000302589717158476
238,0.00226020812988281,0.0000319071407649929
239,0.00218534469604492,0.0000301389753209314
240,0.00216245651245117,0.0000228968742878418
241,0.00216579437255859,0.0000196297561269289
242,0.00215768814086914,0.0000246650905199595
243,0.00217485427856445,0.0000231812264602339
244,0.00210762023925781,0.0000271891276484702
245,0.00208044052124023,0.0000244253987204633
246,0.002044677734375,0.00003085011121514
247,0.0019526481628418,0.0000227817654256339
248,0.00191116333007812,0.0000278220282570673
249,0.00175046920776367,0.0000351592637858928
250,0.0016779899597168,0.0000280980113986339
251,0.00152826309204102,0.0000342726189156845
252,0.0014190673828125,0.0000279107619705723
253,0.00126838684082031,0.0000306717880493846
254,0.00117111206054687,0.0000216449407079525
255,0.00107765197753906,0.0000148478986602242
256,0.000920295715332031,0.0000230650722331039
257,0.000901699066162109,0.0000313418429792127
258,0.000720500946044922,0.0000368169548734659
259,0.000583648681640625,0.0000294859303986844
260,0.000544548034667969,0.0000310786642776495
261,0.000558853149414063,0.0000324459568714218
262,0.000500202178955078,0.0000352650013162733
263,0.000338554382324219,0.0000323010983279227
264,0.000324249267578125,0.0000286945451645222
265,0.000343799591064453,0.0000283883351202409
266,0.000255107879638672,0.0000314134008255016
267,0.000213146209716797,0.0000315848381507201
268,0.0000777244567871094,0.0000342900294420377
269,0.000181674957275391,0.0000447223941223677
270,0.000185966491699219,0.0000432136552077612
271,0.000120639801025391,0.0000374431046092998
272,0.000117778778076172,0.0000372620094613011
273,0.000202655792236328,0.0000322121059213022
274,0.000236988067626953,0.0000325526498829693
275,0.000258922576904297,0.000030761540822525
276,0.000276088714599609,0.0000298770920285208
277,0.000233173370361328,0.000031241022739982
278,0.000255107879638672,0.0000412581267292367
279,0.000237464904785156,0.0000374256420672935
280,0.000291347503662109,0.0000402419204303865
281,0.000226497650146484,0.0000430205169040197
282,0.000239372253417969,0.000028108124781749
283,0.000193595886230469,0.0000302542749410089
284,0.000133514404296875,0.0000230299266104078
285,0.0000786781311035156,0.000026071156112227
286,-0.0000181198120117187,0.000037160424841296
287,-0.000121593475341797,0.0000353543482096659
288,-0.000193595886230469,0.0000344174375228659
289,-0.0002899169921875,0.0000334100915318963
290,-0.000346660614013672,0.0000302660155114928
291,-0.000446796417236328,0.0000350645568909587
292,-0.000553607940673828,0.0000312855690273368
293,-0.000581264495849609,0.0000224607511537275
294,-0.000671863555908203,0.0000187359689681351
295,-0.000791549682617188,0.0000201650538511751
296,-0.000861644744873047,0.0000250951835530026
297,-0.000966072082519531,0.000031515473306852
298,-0.000837802886962891,0.0000311581249551981
299,-0.00100421905517578,0.0000420293478954702
300,-0.000970363616943359,0.0000362066696309941
301,-0.00105142593383789,0.0000291119726831628
302,-0.00112152099609375,0.0000337739083654799
303,-0.00113439559936523,0.0000347306399052241
304,-0.00112819671630859,0.0000353969297896008
305,-0.00116825103759766,0.0000365846298395458
