Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
300	2110508.82942201	1074252.95093538	842319.215562731	903125.993514508	1101492.52327603	2854760.61569024	0	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
302	2148183.39331909	1067540.9855038	814879.857676861	838439.007087858	990686.163018414	2088738.7372761	2469601.25507068	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
304	2136910.81079331	1038130.71054712	785268.628388922	783926.099360601	909727.971652489	1579036.47299102	2469601.25507068	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
306	2150157.16986036	1027197.93339017	760030.112491984	747667.175309472	858133.52331351	1271790.46808559	2469601.25507068	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
308	2124973.90285657	1007847.65203432	732672.631389802	712308.391662516	812345.475876661	1076859.41981348	2469601.25507068	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
310	2095953.62748828	1004766.43055996	705722.048438106	673052.137190549	753298.470615574	938242.056932144	2469601.25507068	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
312	2084114.05499669	956677.91032242	684688.188320301	643205.285821146	692449.574467809	837471.03160493	1835067.54578876	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
314	2057660.82943833	938561.357540438	664622.729314497	616346.702443894	633938.835216312	749317.923298698	1363174.59158395	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
316	2022648.58299269	928923.394604972	636985.85196267	586218.008471753	598379.471648174	698467.733055857	1086323.50848373	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
318	1981798.07707094	914756.939901906	624025.839387815	570095.405587529	575517.191390821	671470.871405094	921996.969062105	2150558.6523909	2035561.36990751	1927824.37986159	1638727.59203153	1401922.79373111	1276862.52374352	1190456.9248346	1147610.46514532	1060749.07204159	999954.643361641	991717.681389487	974836.114402274	1012201.62325346	978803.15362733	928116.47642852	913569.262807532	875799.788947274	1100799.36810891	1194049.83378229	1395090.77849263
