Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
300	148865.866005869	72912.5511895074	56968.438585018	56882.0621227655	67535.5426732803	180382.875069275	3759601.02432558	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
302	150624.484054077	72905.7494939355	55357.9879803277	52803.0321715252	60503.6067364675	120212.010578338	164320.781333618	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
304	147903.116638092	71538.1201920585	54922.8557226491	52841.7111574146	55993.7673072424	90369.828894752	164320.781333618	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
306	149585.281225313	70066.9122112143	51186.2123148477	47014.5600171545	53487.8749495575	73739.4097883898	164320.781333618	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
308	143925.636450855	69119.0668789414	49780.5370294945	46766.4260392505	50117.2043140945	63159.8961694543	164320.781333618	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
310	144426.808437204	67624.9452718211	50036.0757793641	43135.1351386938	46746.5373423951	55977.2133701673	164320.781333618	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
312	144576.008578805	65075.3966551845	46863.1671306294	43042.7534775148	44999.4615852985	50475.512031979	105593.714677115	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
314	139204.75722569	64079.2801215211	44014.1585568071	40294.0708629171	41262.9025345173	45424.3670322066	76326.8368052597	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
316	133449.669257632	62752.1031052133	41712.7267075547	39185.8790574077	37742.7232101228	42114.6774437052	61639.4695276422	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
318	132866.454632039	60314.1531187758	41915.8761577718	38274.853700336	37096.7961409067	39330.41711662	52099.6080091568	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
320	130908.737963184	59934.9527277503	41098.9938390202	36796.1492268266	35959.6813246005	37771.2764615123	45357.7568152736	149501.63539713	150021.106267575	151528.772892926	128997.603860657	116553.519607501	114374.919823569	119374.682747045	137262.949405837	140221.191539811	124773.388654384	125590.477560775	125615.895706022	139117.077005932	155409.805256194	140505.751589751	141065.905972755	124469.239306885	144938.434963619	159659.656075392	174552.062823806
