Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
300	5388986.11969726	2714374.32780128	2085548.55041547	2188172.96208457	2459504.94977925	5135350.35696555	0	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
302	5335267.26677689	2652103.96527628	2025756.56219179	2023440.47581578	2274832.02828811	4075520.27891654	4267130.20827664	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
304	5226400.94749022	2584131.04387676	1956925.16459394	1903778.72029255	2098311.84658398	3237272.5607697	4267130.20827664	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
306	5210991.91428119	2527434.37823162	1873754.73154913	1801674.33468812	1985578.49208476	2679004.09850687	4267130.20827664	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
308	5150431.84608618	2483784.74801987	1803956.50540794	1706042.81942811	1892904.6179289	2310114.80557742	4267130.20827664	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
310	5129544.48126273	2426350.3332693	1749470.87314965	1625147.21804779	1753190.37277387	2039083.49463646	4267130.20827664	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
312	5044672.14399302	2384587.13395237	1669211.17533109	1553111.62060143	1591227.56345993	1829665.47010986	3368932.54630284	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
314	4879826.60261649	2291946.48019061	1606931.04658696	1470562.59761404	1463388.30607846	1663929.15491686	2640874.44527068	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
316	4747493.81686776	2231672.486565	1543947.97724753	1406926.67510006	1381352.01152352	1571934.85084547	2174558.64692051	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
318	4724465.73875614	2180349.18462015	1500916.47239988	1361527.94052214	1314761.1537853	1507385.24487855	1880174.69544941	3542866.38978206	3087397.59117812	2604719.68075835	2072096.20412711	1665509.33842087	1426263.54500637	1233611.19691215	1071091.01249871	954475.940221616	927193.561905736	917250.024423722	903592.385121563	925016.728194492	866694.326632376	834862.161861411	829040.121305431	812441.816709583	1063303.709223	1166810.62809766	1398200.98192979
