Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
300	8506.10769070105	4548.01729249498	2758.2202738624	1706.24582086704	1829.63036116913	1985.5005597881	367287.561204267	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
302	9654.79743410573	3528.34073730767	2705.8507715355	1752.20086764892	1865.20789892501	1609.0480870907	1604.13266207911	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
304	7126.33211686458	3676.83124577871	2445.18432440746	1932.96887285031	1765.48330169278	1679.29615895272	1604.13266207911	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
306	9085.34521469523	3610.54433160374	2234.63663747207	1610.30210755729	1443.78011211926	1596.69662074594	1604.13266207911	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
308	7598.62550525332	3550.70210663313	1935.58648434217	1669.27616677863	1554.97424047153	1604.54019190672	1604.13266207911	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
310	9628.12810712841	3133.18352552192	2244.00413618604	1548.6686981932	1423.57330257205	1651.81035615266	1604.13266207911	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
312	8413.72383299638	4047.12807685174	1621.57362736804	1639.0002161213	1278.47368370774	1439.65706872861	1417.78712588449	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
314	5836.01796773225	3350.76057097514	2009.52978084221	1463.68236861859	1203.07661931554	1303.0006317265	1180.36103401122	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
316	7697.15131088763	3065.88077975497	2132.86614788851	1407.1507053655	1189.46146768964	1217.87118511714	1027.95820516969	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
318	7914.49379380524	4272.23157311163	1767.51239123327	1344.6277737398	1183.95334093231	1096.95805404695	1006.46433728871	1241.59618069742	1113.09337219592	933.012211083238	799.868120102456	655.137336082371	592.016084665358	543.667530749891	569.577514727166	509.496576183279	472.967085673594	475.079345486288	433.514896261049	453.270016137616	447.137625476681	409.764537033974	418.809015260432	329.914625482165	319.062023630697	316.621597344217	317.643918084679
