"","240","250","260","270","280","290","300","310","320","330","340","350","360","370","380","390","400","410","420","430","440","450"
"300",736.47,578,1017.24,1697.29,1686.75,500.61,13424.45,146.83,164.48,199.75,240.03,269.28,264.05,272.01,296.97,308.61,325.89,321.69,284.4,274.2,265.28,237.51
"302",869.92,756.6,1072.19,1871.81,1673.28,545.64,239.05,145.91,163.55,198.72,238.96,268.16,262.99,270.93,295.8,307.41,324.67,320.5,283.34,273.18,264.27,236.61
"304",899.07,758.84,1124.09,1852.49,1792.99,590.82,237.83,145.08,162.7,197.78,237.98,267.14,262.02,269.95,294.74,306.32,323.56,319.41,282.38,272.24,263.35,235.8
"306",813.21,843.5,1226.17,1919.37,1814.67,666.28,236.51,144.17,161.78,196.76,236.91,266.03,260.96,268.89,293.59,305.13,322.34,318.22,281.33,271.22,262.34,234.9
"308",907.61,894.49,1219.61,1948.54,1869.66,717.74,235.29,143.35,160.94,195.82,235.93,265.02,260,267.91,292.53,304.04,321.24,317.14,280.37,270.28,261.43,234.09
"310",975.86,980.4,1264.46,1940.34,1846.11,753.08,234.12,142.54,160.12,194.92,234.99,264.03,259.06,266.97,291.51,302.99,320.16,316.09,279.44,269.38,260.54,233.3
"312",989.79,1015.8,1382.69,1922.82,1849.13,815.79,207.8,141.77,159.34,194.05,234.08,263.09,258.16,266.06,290.53,301.98,319.13,315.09,278.55,268.51,259.68,232.54
"314",995.76,1038.82,1339.82,1902.89,1853.18,844.83,239.08,141,158.55,193.18,233.18,262.15,257.27,265.16,289.55,300.97,318.1,314.08,277.66,267.64,258.83,231.78
"316",957.78,1100.15,1412.89,1877.38,1916.35,867.93,271.42,140.28,157.82,192.37,232.33,261.27,256.43,264.31,288.63,300.03,317.14,313.14,276.83,266.83,258.03,231.08
"318",1024.09,1195.97,1470.01,1874.88,1927.84,928.99,296.9,139.55,157.07,191.54,231.47,260.37,255.57,263.45,287.69,299.06,316.16,312.18,275.98,266,257.22,230.35
"320",1102.33,1232.7,1488.6,1873.85,1893.97,969.27,336.67,138.85,156.37,190.76,230.64,259.51,254.76,262.63,286.81,298.15,315.23,311.27,275.17,265.22,256.45,229.67
"322",1079.53,1270.95,1532.95,1854.51,1905.06,968.12,370.67,134.58,155.66,189.98,229.83,258.66,253.95,261.81,285.92,297.24,314.3,310.36,274.37,264.44,255.68,228.98
"324",1239.41,1322.72,1595.52,1888.58,1891.69,1063.66,424.76,156.52,155,189.25,229.07,257.87,253.2,261.05,285.1,296.39,313.44,309.52,273.62,263.71,254.96,228.35
"326",1176.12,1478.72,1599.42,1840.82,1891.42,1128,449.73,184.33,154.31,188.48,228.27,257.04,252.41,260.25,284.24,295.5,312.53,308.63,272.83,262.95,254.21,227.68
"328",1279.42,1379.37,1623.37,1850.54,1894.08,1189.8,482.07,217.61,153.66,187.76,227.51,256.25,251.66,259.5,283.42,294.66,311.67,307.79,272.09,262.22,253.5,227.05
"330",1277.75,1472.81,1658.09,1790.61,1827.97,1229.08,546.78,239.6,152.98,187.01,226.73,255.44,250.89,258.72,282.57,293.79,310.78,306.92,271.32,261.47,252.77,226.4
"332",1354.21,1468.72,1644.7,1821.38,1843.24,1255.35,571.53,278.62,132.13,186.31,226,254.68,250.17,257.99,281.78,292.97,309.95,306.11,270.6,260.77,252.08,225.78
"334",1348.84,1496.76,1743.75,1765.49,1794.96,1298.3,600.84,313.48,152.04,185.63,225.3,253.94,249.47,257.28,281.02,292.19,309.15,305.33,269.91,260.1,251.41,225.19
"336",1330.85,1496.96,1698.98,1814.17,1777.99,1309.67,643.42,349.84,177.95,184.95,224.58,253.2,248.76,256.57,280.24,291.39,308.33,304.53,269.2,259.41,250.74,224.59
"338",1306.81,1550.29,1735.9,1761.43,1770.25,1332.15,708.25,392.72,208.12,184.26,223.86,252.45,248.05,255.85,279.47,290.59,307.52,303.74,268.5,258.73,250.07,224
"340",1292.98,1589.42,1738.8,1768.95,1748.2,1331.46,777.23,409.04,248.04,183.64,223.22,251.78,247.41,255.21,278.76,289.87,306.78,303.02,267.86,258.11,249.46,223.46
"342",1361.65,1565.54,1739.51,1777.51,1744.15,1381.02,830.18,474.89,282.94,160.33,222.57,251.11,246.77,254.56,278.06,289.15,306.05,302.3,267.23,257.49,248.85,222.92
"344",1483.81,1624.76,1774.54,1795.19,1733.26,1402.19,889.64,507.94,338.05,189.28,221.9,250.41,246.11,253.89,277.34,288.41,305.29,301.56,266.57,256.85,248.22,222.36
"346",1487.78,1640.87,1817.18,1783.56,1721,1436.68,957.57,583.64,394.97,229.16,221.32,249.81,245.53,253.31,276.71,287.76,304.63,300.91,266,256.29,247.67,221.87
"348",1484.29,1653.76,1827.93,1753.25,1713.81,1438.17,1008.69,650.4,446.34,283.24,220.73,249.19,244.95,252.72,276.07,287.1,303.96,300.25,265.42,255.72,247.11,221.38
"350",1608.77,1731.61,1830.05,1778.78,1724.61,1458.39,1052.36,729.78,502.49,335.74,220.12,248.56,244.35,252.11,275.42,286.42,303.27,299.58,264.82,255.15,246.54,220.87
"352",1642.54,1804.7,1833.4,1824.89,1711.95,1486.24,1116.1,821.26,563.62,401.66,227.21,248.02,243.84,251.6,274.86,285.85,302.68,299.01,264.31,254.65,246.06,220.44
"354",1617.81,1824.42,1954.13,1830.95,1718.55,1517.68,1171.33,905.38,617.09,459.84,274.85,247.46,243.31,251.06,274.27,285.25,302.07,298.41,263.79,254.14,245.55,219.99
