Wavelength (nm),Absorbance (AU),Std.Dev.
190,2.96357727050781,0.0277247452472234
191,3.01903104782104,0.0148407079691525
192,2.9462685585022,0.00760151154833318
193,3.01711416244507,0.0103637623421832
194,2.93326234817505,0.00700177265610351
195,2.91413450241089,0.00842904126056253
196,2.90036916732788,0.00887993354409499
197,2.86812019348145,0.00737477970602476
198,2.81849479675293,0.00491475149882749
199,2.78466272354126,0.00472894466680113
200,2.7258505821228,0.00546153819173541
201,2.69447374343872,0.00387855487088639
202,2.64260673522949,0.00393700414139043
203,2.58239364624023,0.00318642098732386
204,2.52197170257568,0.00294901512403028
205,2.46306848526001,0.00329321292682348
206,2.40578985214233,0.00322744129858109
207,2.34219264984131,0.00327036824331514
208,2.29179620742798,0.00282374188313493
209,2.24081468582153,0.00318517856117576
210,2.18176460266113,0.00208023804958731
211,2.1310772895813,0.00159846285019626
212,2.0848822593689,0.00109409348169407
213,2.03615570068359,0.00083594980297661
214,1.99095344543457,0.00125398562973318
215,1.95019292831421,0.00147087128628978
216,1.91154146194458,0.0013520828400321
217,1.87399482727051,0.000933564838057512
218,1.83745145797729,0.000506551005548101
219,1.80103015899658,0.000575020536867121
220,1.76647043228149,0.000402400840833679
221,1.73313474655151,0.000385916540724443
222,1.69861221313477,0.000289452331010345
223,1.66508340835571,0.00024302795298717
224,1.6320013999939,0.000350080319431564
225,1.5991005897522,0.000415083938865217
226,1.56702995300293,0.000369730566298322
227,1.5359091758728,0.000409187410140621
228,1.50498867034912,0.000287889619790578
229,1.47652864456177,0.00025963772317483
230,1.44522714614868,0.000349445842211408
231,1.41697216033936,0.000394493925694388
232,1.38886451721191,0.000284591500544698
233,1.36055612564087,0.000248175303372561
234,1.33445882797241,0.000225450706149442
235,1.30900764465332,0.000196021254359069
236,1.28417301177979,0.000215871928535049
237,1.26121377944946,0.000217822220175284
238,1.23863124847412,0.000353657618874262
239,1.21656465530396,0.000235319983027678
240,1.19582319259644,0.000193189090224976
241,1.17625284194946,0.00023753574953802
242,1.15796804428101,0.000210024981933072
243,1.14152526855469,0.000242248294394814
244,1.12562847137451,0.000188422491169202
245,1.11149549484253,0.000101388184059034
246,1.09898042678833,0.000101222095230354
247,1.08749198913574,0.0000974289289810991
248,1.0774073600769,0.000130667302858761
249,1.06854677200317,0.000154615873169935
250,1.05993366241455,0.000141488119221099
251,1.05234861373901,0.00011792444186897
252,1.04590511322021,0.000152199967326398
253,1.03955793380737,0.000133929289210261
254,1.03367376327515,0.0000984157702125569
255,1.02811717987061,0.000141159907272366
256,1.02283620834351,0.000102529968840541
257,1.01697111129761,0.000139998610075981
258,1.01163053512573,0.000176890519021783
259,1.00583839416504,0.000152775529884856
260,1.0002293586731,0.0000589911357973269
261,0.994681835174561,0.0000809289733108131
262,0.988317966461182,0.000120535153019655
263,0.981926441192627,0.000128371081250505
264,0.975508213043213,0.000107602612890767
265,0.968667507171631,0.000156402587890625
266,0.961116790771484,0.000141201780627109
267,0.953580379486084,0.000157950464273877
268,0.946062088012695,0.000193753202064842
269,0.937343120574951,0.000129832872581097
270,0.929058074951172,0.000151670199749136
271,0.920046806335449,0.000107138847441421
272,0.910861968994141,0.000130056843201628
273,0.901607513427734,0.000119155871820809
274,0.892209053039551,0.000125465271283674
275,0.882673740386963,0.000135670017964473
276,0.87279224395752,0.000170587785254181
277,0.863051891326904,0.0001154438418125
278,0.852756977081299,0.0000984296312633351
279,0.842610836029053,0.000114313690672086
280,0.832682609558106,0.0001382071189434
281,0.822052478790283,0.000104164637915902
282,0.811428546905518,0.000120399257905553
283,0.800661087036133,0.0000911719629428569
284,0.789315223693848,0.000120763187863392
285,0.777779579162598,0.000121945451417174
286,0.766416072845459,0.0000775296748607737
287,0.75469970703125,0.0000740603481811765
288,0.743144512176514,0.0000754684251603114
289,0.731629371643066,0.0000604154749372229
290,0.719930171966553,0.0000889834865221357
291,0.708704471588135,0.0000665491130690956
292,0.697803974151611,0.0000440913248274492
293,0.686628341674805,0.0000640632097365589
294,0.676023483276367,0.0000715525894007705
295,0.665373802185059,0.0000490447358287712
296,0.65516996383667,0.0000593389310479544
297,0.645169258117676,0.0000799964505171934
298,0.635133743286133,0.0000756805317397745
299,0.624963760375977,0.0000803000003853961
300,0.615152835845947,0.0000715875357224636
301,0.605647563934326,0.0000637857707359658
302,0.596271514892578,0.0000866952375592309
303,0.586682796478272,0.0000703395420630866
304,0.577639102935791,0.0000542872350949784
305,0.568487644195557,0.0000609120976151919
306,0.559489250183106,0.0000732298309115119
307,0.55099630355835,0.0000518865879017458
308,0.542243003845215,0.0000830449935268146
309,0.53392219543457,0.000105416606915668
310,0.525751113891602,0.0000828407645560302
311,0.517608642578125,0.0000746413904572089
312,0.509908676147461,0.0000639032957754172
313,0.502277374267578,0.0000852538967392011
314,0.494750499725342,0.0000650528926900982
315,0.487595558166504,0.0000614602218523365
316,0.480198860168457,0.0000433528638179043
317,0.473279476165772,0.0000365745290612387
318,0.466224193572998,0.0000623217227290877
319,0.459327697753906,0.0000808347987248537
320,0.452422618865967,0.0000635500686327142
321,0.445808410644531,0.0000705283907208408
322,0.439165592193604,0.0000885711383586233
323,0.432547569274902,0.0000724666986141696
324,0.4261155128479,0.0000589120682200642
325,0.419546127319336,0.0000605714588478104
326,0.41329288482666,0.0000532832187318101
327,0.406874179840088,0.0000531090429576103
328,0.400647640228272,0.0000384985104046469
329,0.394454002380371,0.0000615637214271785
330,0.388151168823242,0.0000763148040867756
331,0.382099151611328,0.0000842909995803236
332,0.375994682312012,0.0000703993182043415
333,0.369787693023682,0.0000545733825943855
334,0.363659381866455,0.0000571329719572073
335,0.357706069946289,0.0000606014818775835
336,0.351831912994385,0.0000574306759143537
337,0.345872402191162,0.0000706845750089055
338,0.340145111083984,0.0000602222866566629
339,0.334357738494873,0.0000426149450986986
340,0.32883882522583,0.0000600483591117734
341,0.32321310043335,0.00006982530861034
342,0.317573547363281,0.0000720324043303745
343,0.312255859375,0.0000872468676027313
344,0.306769371032715,0.0000601108040480754
345,0.301448345184326,0.0000734313741743694
346,0.296431541442871,0.0000654397112103792
347,0.291213989257812,0.0000686281160540715
348,0.286111831665039,0.0000727891570577527
349,0.281251907348633,0.000054988442630082
350,0.27642297744751,0.0000800958691358724
351,0.271666049957275,0.0000825933714691915
352,0.266961097717285,0.0000712085692600232
353,0.262492179870605,0.0000931750056387092
354,0.25801944732666,0.000082979256525034
355,0.253640174865723,0.0000460968619740512
356,0.24941873550415,0.0000555653411655471
357,0.244961738586426,0.0000950713329359558
358,0.240378379821777,0.0000639424227865992
359,0.236077308654785,0.0000516846169178491
360,0.231498718261719,0.0000619154275441339
361,0.227278232574463,0.0000537875696266311
362,0.223050117492676,0.000062047490461781
363,0.219032287597656,0.0000575335203781463
364,0.214956760406494,0.0000719881991072297
365,0.211095809936523,0.0000866480164985646
366,0.207179069519043,0.0000798257305277977
367,0.203272342681885,0.0000985635209242625
368,0.199538230895996,0.000085375159816446
369,0.196036338806152,0.0000736817565517955
370,0.192339897155762,0.0000859418784592119
371,0.189061164855957,0.000100001744951497
372,0.185489654541016,0.0000756594981014202
373,0.182143688201904,0.0000874837008557548
374,0.178979873657227,0.0000721018149239952
375,0.175471305847168,0.000063320671133256
376,0.172249317169189,0.000086479910572796
377,0.169225692749023,0.000100001744951497
378,0.166198253631592,0.0000722168262501296
379,0.162654399871826,0.0000638819436684196
380,0.159877777099609,0.0000603081197882171
381,0.157003402709961,0.0000993607819400851
382,0.154379844665527,0.0000687489388386357
383,0.151142120361328,0.0000719834612232269
384,0.14844799041748,0.0000890805325139494
385,0.145444393157959,0.0000852898938823078
386,0.142565727233887,0.0000823355702800434
387,0.140171051025391,0.0000918948219757873
388,0.137321472167969,0.0000915030503563765
389,0.13409948348999,0.0000836071103683849
390,0.132249355316162,0.0000635536463987203
391,0.129670143127441,0.0000674956217926807
392,0.127258777618408,0.0000594002078744517
393,0.12443733215332,0.0000615784928799559
394,0.121936798095703,0.0000583448796545023
395,0.119935512542725,0.0000844122991100231
396,0.117688655853271,0.0000687952255200234
397,0.115936279296875,0.0000731350691606058
398,0.113405227661133,0.0000827528873030982
399,0.110641002655029,0.0000797886930506764
400,0.109053134918213,0.0000643712502696465
401,0.106909275054932,0.0000800589566324048
402,0.105127334594727,0.0000641766839045046
403,0.1033034324646,0.0000703540868800365
404,0.101531505584717,0.0000588956628770254
405,0.0996065139770508,0.0000809682974012342
406,0.0971932411193848,0.0000559903076449269
407,0.0958232879638672,0.0000711318943909006
408,0.0947813987731934,0.000062370956487441
409,0.0923175811767578,0.0000745072364669802
410,0.090754508972168,0.000099310425162848
411,0.0893287658691406,0.0000817786152720367
412,0.0880613327026367,0.0000626782447449525
413,0.0860466957092285,0.0000593360571440396
414,0.0843019485473633,0.0000630435710183655
415,0.0831451416015625,0.0000573980040622905
416,0.0815587043762207,0.0000639637547047194
417,0.0801329612731934,0.0000685734276658348
418,0.0790200233459473,0.0000640596604299418
419,0.0775871276855469,0.0000509781072959601
420,0.0764994621276856,0.0000674248416150308
421,0.075441837310791,0.0000518909698448244
422,0.0730161666870117,0.0000536203331393947
423,0.0721893310546875,0.0000680324814873192
424,0.0708189010620117,0.0000652343905436046
425,0.0697822570800781,0.000077620536276779
426,0.0688652992248535,0.000054026933639644
427,0.0684313774108887,0.0000566212753631493
428,0.0662083625793457,0.0000575769761967605
429,0.0663418769836426,0.0000613584005494687
430,0.0643558502197266,0.0000607682142478577
431,0.0627331733703613,0.0000610128004139836
432,0.06219482421875,0.0000724258979404147
433,0.0623035430908203,0.0000759579292396259
434,0.0602126121520996,0.0000617702003203234
435,0.0591115951538086,0.0000692104126599645
436,0.0589680671691895,0.0000614657708905106
437,0.057828426361084,0.0000438405027174831
438,0.057159423828125,0.0000448480493775463
439,0.0560436248779297,0.0000538160960211549
440,0.0554986000061035,0.0000500962767349498
441,0.055412769317627,0.0000502741064189804
442,0.0529718399047852,0.0000514089283735268
443,0.0531539916992188,0.0000569615866051405
444,0.0518531799316406,0.0000644524402202729
445,0.0513930320739746,0.0000620951108233678
446,0.0506386756896973,0.0000707167350610762
447,0.0496511459350586,0.0000543531614998973
448,0.0492897033691406,0.0000595693483748547
449,0.0486302375793457,0.0000474411037642974
450,0.047548770904541,0.0000400777305588759
451,0.0470576286315918,0.0000505885797779627
452,0.0464630126953125,0.0000516725175574974
453,0.0457925796508789,0.0000652709779058031
454,0.0453152656555176,0.0000542600040220851
455,0.0446844100952148,0.0000495738678239672
456,0.0440096855163574,0.0000708323903474276
457,0.0436878204345703,0.0000830627883450191
458,0.0430002212524414,0.0000648901617776779
459,0.0420451164245606,0.000055663462659674
460,0.0413103103637695,0.0000707922536754148
461,0.0410070419311523,0.0000566433573702994
462,0.0405244827270508,0.0000479547427626595
463,0.0405583381652832,0.0000437561428152635
464,0.0396313667297363,0.0000463894185265613
465,0.0389285087585449,0.0000502311225874313
466,0.0377697944641113,0.0000571985997726576
467,0.037879467010498,0.0000619007364945632
468,0.0371427536010742,0.0000586315836305504
469,0.0367116928100586,0.0000656045448308647
470,0.0364217758178711,0.000061654141029293
471,0.0360870361328125,0.0000883372205879929
472,0.0357451438903809,0.0000734685217038351
473,0.0350775718688965,0.0000596484976620174
474,0.0345282554626465,0.0000655178419874524
475,0.0343532562255859,0.000063243421197164
476,0.0334248542785645,0.0000495279809554085
477,0.0334062576293945,0.0000559100464138026
478,0.0329718589782715,0.000060650237603167
479,0.0325207710266113,0.0000983857312366447
480,0.031954288482666,0.0000749878547992045
481,0.0315685272216797,0.000077825317001968
482,0.0309271812438965,0.0000709847027288096
483,0.0309872627258301,0.0000798342751977447
484,0.0298900604248047,0.0000711702421511188
485,0.0382943153381348,0.000070898165300828
486,0.0246353149414062,0.0000367017505950951
487,0.0283622741699219,0.000050629014706088
488,0.0280489921569824,0.0000762059777477829
489,0.028510570526123,0.0000726906929642665
490,0.0279717445373535,0.000107813714507983
491,0.0276670455932617,0.0000756174132726477
492,0.0272760391235352,0.0000505919505896389
493,0.0271468162536621,0.0000446689790442101
494,0.0266180038452148,0.0000588927673421029
495,0.0265893936157227,0.0000462704066112831
496,0.0259008407592773,0.0000569895216687342
497,0.025444507598877,0.0000789104269136111
498,0.0254850387573242,0.0000870067764614169
499,0.0251846313476562,0.0000833183394275073
500,0.0244779586791992,0.000107365686313743
501,0.0245628356933594,0.0000673860495375474
502,0.0241193771362305,0.0000672052876565852
503,0.0237960815429687,0.0000690492476452071
504,0.0233616828918457,0.0000541246933886059
505,0.0234012603759766,0.0000538245453827521
506,0.0226292610168457,0.0000558612237762736
507,0.022491455078125,0.0000565479414708961
508,0.0224008560180664,0.0000844122991100231
509,0.0220837593078613,0.000076655188307638
510,0.0218100547790527,0.0000746764137055383
511,0.021538257598877,0.0000524499199159319
512,0.0213103294372559,0.0000563031418575335
513,0.0209226608276367,0.0000743529659443841
514,0.0206570625305176,0.0000801128999396234
515,0.0204710960388184,0.0000740281049705636
516,0.0202755928039551,0.0000558449400785727
517,0.019871711730957,0.0000504422949026657
518,0.0198140144348145,0.0000489101056974757
519,0.0193209648132324,0.0000537886264295474
520,0.0191025733947754,0.000060987640303082
521,0.0189809799194336,0.000070119386461837
522,0.0187549591064453,0.0000638303132552808
523,0.0186367034912109,0.0000528870236302339
524,0.018343448638916,0.0000503757639309015
525,0.0180630683898926,0.0000600748588302353
526,0.0177555084228516,0.0000812905968080359
527,0.0176033973693848,0.0000700058011917828
528,0.0175566673278809,0.000069353173902325
529,0.0170984268188477,0.0000482537057994142
530,0.0170230865478516,0.0000645300045875355
531,0.0168595314025879,0.0000716288139394792
532,0.0167045593261719,0.0000758021117919938
533,0.0165519714355469,0.0000637839883881978
534,0.0161728858947754,0.0000505503615364793
535,0.015899658203125,0.0000411802102334906
536,0.0156731605529785,0.0000514210897563378
537,0.0158257484436035,0.0000468672955441142
538,0.0155172348022461,0.0000517977737960826
539,0.015294075012207,0.0000547314762008742
540,0.0151276588439941,0.0000665525296110836
541,0.0148921012878418,0.0000672171280607292
542,0.0148792266845703,0.000057698281334907
543,0.0146017074584961,0.0000455922157928525
544,0.0144166946411133,0.0000537822853005623
545,0.0141911506652832,0.0000515998618160964
546,0.014101505279541,0.0000435817163247966
547,0.0142669677734375,0.0000525170703974089
548,0.0136928558349609,0.0000405353656156018
549,0.013524055480957,0.0000499155360134191
550,0.0133132934570312,0.0000584733413144623
551,0.013310432434082,0.0000551474078800713
552,0.0131659507751465,0.0000556409917671769
553,0.0130047798156738,0.0000458954216595305
554,0.0127973556518555,0.0000488624321845695
555,0.012967586517334,0.0000481121367520694
556,0.0124773979187012,0.0000371825985312024
557,0.0124168395996094,0.0000374089311386229
558,0.0122394561767578,0.0000543918429365067
559,0.012209415435791,0.0000612953718727929
560,0.0121769905090332,0.0000410315534658318
561,0.0118756294250488,0.0000468697211992432
562,0.0118069648742676,0.000046446974418205
563,0.011655330657959,0.0000504411679901424
564,0.0115952491760254,0.0000415149666970804
565,0.0112442970275879,0.0000385309799227399
566,0.0113201141357422,0.0000521575722195785
567,0.0113458633422852,0.0000485379474030892
568,0.0111746788024902,0.0000372719239312822
569,0.0113077163696289,0.0000297359681545649
570,0.0109953880310059,0.0000365255395670367
571,0.0109596252441406,0.0000401089216656311
572,0.00992918014526367,0.0000460980950874594
573,0.0111513137817383,0.000037459041559803
574,0.0104455947875977,0.0000450352438091949
575,0.00975608825683594,0.0000350596932309185
576,0.0107574462890625,0.0000331007084296103
577,0.010465145111084,0.0000359530157969366
578,0.00940084457397461,0.0000321387890891947
579,0.00963211059570313,0.0000317374444814563
580,0.0103244781494141,0.0000297053667320529
581,0.0105934143066406,0.0000274890521594716
582,0.00861215591430664,0.0000270822937278401
583,0.008636474609375,0.0000304579151585985
584,0.0102615356445312,0.0000456607371488538
585,0.00947046279907227,0.0000263692457460359
586,0.00831460952758789,0.0000334950527400058
587,0.00980091094970703,0.0000380858288933049
588,0.00823831558227539,0.0000356903932907981
589,0.00846672058105469,0.0000424826852827202
590,0.00889062881469727,0.0000378485270348956
591,0.00842761993408203,0.0000464139191190197
592,0.00973320007324219,0.0000328706511299402
593,0.00842761993408203,0.0000261457253718476
594,0.00854682922363281,0.0000258703384915457
595,0.00831460952758789,0.0000438210494620544
596,0.00783586502075195,0.0000385884723781303
597,0.00864553451538086,0.0000376452291216139
598,0.00813865661621094,0.0000360035737629178
599,0.00844335556030273,0.0000364351643892999
600,0.00792980194091797,0.0000428702859636794
601,0.00763225555419922,0.0000378064513972816
602,0.00782680511474609,0.0000420624703511652
603,0.00774717330932617,0.0000392985858146231
604,0.0071415901184082,0.0000304798362225196
605,0.00797033309936523,0.0000393903282700794
606,0.00706815719604492,0.0000340805160991275
607,0.00745153427124023,0.0000273023107672447
608,0.00692939758300781,0.0000302927669977415
609,0.00719022750854492,0.0000416482523827538
610,0.00737857818603516,0.0000337713836853519
611,0.00670480728149414,0.0000336997724832095
612,0.00708341598510742,0.0000309824920608796
613,0.00717449188232422,0.0000465899430415923
614,0.00671911239624023,0.000059340846906573
615,0.00702047348022461,0.0000424632793091124
616,0.006378173828125,0.0000323037379175648
617,0.00658273696899414,0.0000353872931644058
618,0.00632095336914063,0.0000347649934822157
619,0.00638675689697266,0.0000404658914040368
620,0.00639247894287109,0.0000359316653188456
621,0.00603771209716797,0.0000359988369699453
622,0.00660276412963867,0.0000395846647619635
623,0.00617408752441406,0.0000273137593684699
624,0.00622177124023438,0.0000344306476898439
625,0.00584983825683594,0.0000311216165063659
626,0.00579404830932617,0.0000305171124601599
627,0.00595951080322266,0.0000280848585560364
628,0.00561046600341797,0.0000280610666185258
629,0.00597667694091797,0.0000316118222121567
630,0.00550556182861328,0.0000287400716677325
631,0.00556373596191406,0.0000369948509378221
632,0.00546979904174805,0.0000362701977206588
633,0.00547122955322266,0.0000277186592574769
634,0.00540781021118164,0.0000318349071754473
635,0.00545406341552734,0.000046966644678032
636,0.0055851936340332,0.000045661982039925
637,0.00543546676635742,0.0000441634621372922
638,0.00531101226806641,0.0000403505396051915
639,0.00498676300048828,0.0000392681986273516
640,0.00488758087158203,0.0000540595398655211
641,0.00484609603881836,0.0000554024451775002
642,0.0047612190246582,0.0000414306736529811
643,0.00480413436889648,0.0000505447387695313
644,0.00478744506835938,0.0000448645234217551
645,0.00476646423339844,0.0000404651890358174
646,0.00466156005859375,0.0000517208980160788
647,0.00472879409790039,0.000047023494060793
648,0.00471115112304688,0.0000339409594241697
649,0.00452804565429688,0.0000357023364016245
650,0.00442266464233398,0.0000356776495659408
651,0.00444364547729492,0.0000476181055729607
652,0.00439691543579102,0.0000317069819751463
653,0.00448942184448242,0.0000323520922273051
654,0.00376510620117187,0.000047210490926618
655,0.0108828544616699,0.0000248699264298158
656,0.00578403472900391,0.0000307245611363521
657,-0.00485086441040039,0.0000423332312306147
658,0.0045018196105957,0.0000342219952485127
659,0.00364589691162109,0.0000300922595389928
660,0.00394535064697266,0.0000375983907055799
661,0.00394201278686523,0.0000457614636001971
662,0.00392961502075195,0.0000424291300325824
663,0.00388288497924805,0.0000369187147317516
664,0.00388193130493164,0.0000478989986540422
665,0.0037693977355957,0.0000476562897964657
666,0.00362014770507812,0.0000452581015424902
667,0.0035557746887207,0.0000447782844344906
668,0.00354480743408203,0.0000458148456818769
669,0.00350332260131836,0.0000301219961466072
670,0.00342226028442383,0.0000317051891515337
671,0.00352191925048828,0.0000429861491286238
672,0.00341892242431641,0.0000412346983130044
673,0.00311040878295898,0.0000249406802752816
674,0.00335121154785156,0.0000319400820020068
675,0.00333833694458008,0.0000318090058901938
676,0.00326395034790039,0.0000278949737548828
677,0.00333309173583984,0.0000331873181177241
678,0.00329494476318359,0.0000291514855876863
679,0.00323200225830078,0.0000311918572262312
680,0.00311613082885742,0.0000301139748753947
681,0.00311374664306641,0.0000463906438635011
682,0.00297641754150391,0.0000372062868278636
683,0.00304269790649414,0.0000293835785614485
684,0.00311183929443359,0.000034437250873045
685,0.00303030014038086,0.0000415546553126557
686,0.00287342071533203,0.0000461572457898333
687,0.00286960601806641,0.0000386296962443912
688,0.00271940231323242,0.0000396162440767283
689,0.00281000137329102,0.0000397315817100641
690,0.00268363952636719,0.0000399114410506113
691,0.00276851654052734,0.0000326955246952294
692,0.00262022018432617,0.0000437652355407096
693,0.00264739990234375,0.0000553470129492906
694,0.0025181770324707,0.0000413076959822711
695,0.00258827209472656,0.0000305622489146463
696,0.00260782241821289,0.000034549311898475
697,0.00264501571655273,0.0000379280424107344
698,0.00246334075927734,0.0000390730155447923
699,0.00249814987182617,0.0000371527756728485
700,0.00234603881835937,0.0000272939814955664
701,0.00236845016479492,0.0000335476206313523
702,0.00242233276367187,0.0000328169988532905
703,0.00231695175170898,0.0000422936012265674
704,0.00223064422607422,0.0000368994635729699
705,0.00223445892333984,0.0000359506441477506
706,0.00230693817138672,0.0000397373040421011
707,0.00222253799438477,0.0000390984662541091
708,0.00199317932128906,0.0000330981323987546
709,0.00203800201416016,0.0000428384515885241
710,0.00208330154418945,0.0000376701354980469
711,0.00203657150268555,0.000028709893681293
712,0.00193405151367187,0.0000283211769147299
713,0.00195932388305664,0.0000395731751267858
714,0.00195217132568359,0.0000475834746531157
715,0.00190877914428711,0.000039287012514666
716,0.00172233581542969,0.0000487156313459934
717,0.00185632705688477,0.0000308445830166878
718,0.00190258026123047,0.0000403385635380028
719,0.00175333023071289,0.00003867455081167
720,0.00169467926025391,0.0000534663963112349
721,0.00173473358154297,0.0000507490061158393
722,0.00155973434448242,0.0000402341506971141
723,0.00163793563842773,0.0000389827136026321
724,0.00157642364501953,0.0000288491406674535
725,0.00150156021118164,0.0000356975596367818
726,0.00143527984619141,0.000033968581946492
727,0.00144100189208984,0.0000461350731637449
728,0.00148725509643555,0.0000545285755707147
729,0.00145959854125977,0.0000513436499782479
730,0.00144624710083008,0.0000382741655358008
731,0.00136137008666992,0.0000482136367731566
