Wavelength (nm),Absorbance (AU),Std.Dev.
190,0.622708797454834,0.000129306421330859
191,0.608133316040039,0.000122367972811473
192,0.59357213973999,0.000117489811627045
193,0.579273223876953,0.0000896073321475553
194,0.565623283386231,0.0000619649841217591
195,0.552501201629639,0.0000489484433356471
196,0.540375232696533,0.0000768270345700709
197,0.528722286224365,0.0000616615163676805
198,0.517190456390381,0.0000486747747618669
199,0.506038188934326,0.0000546243969563192
200,0.495147228240967,0.0000649794517750098
201,0.484644412994385,0.0000362513861892621
202,0.474678039550781,0.0000327233299726648
203,0.464903354644775,0.0000515524704104296
204,0.455483436584473,0.0000567646548614872
205,0.446131229400635,0.0000383016312180008
206,0.436859130859375,0.0000354538928930103
207,0.427750587463379,0.0000518098439048515
208,0.41864013671875,0.0000515436485972466
209,0.410006999969482,0.0000367373555664009
210,0.401415824890137,0.0000426069410394453
211,0.392840385437012,0.0000412319411535407
212,0.384807586669922,0.0000439622137894291
213,0.376725673675537,0.0000548196850440898
214,0.36900520324707,0.0000451902275496969
215,0.361597537994385,0.0000322940583674342
216,0.354498386383057,0.0000402186067275229
217,0.347542285919189,0.0000392660272141269
218,0.340902328491211,0.0000496529230038974
219,0.334442615509033,0.0000560227858016776
220,0.328281879425049,0.0000340204181547628
221,0.322323799133301,0.0000268366562180618
222,0.31658411026001,0.0000370125167280675
223,0.31092643737793,0.0000403962977097664
224,0.305557727813721,0.0000444239779399541
225,0.30021858215332,0.0000336017979999915
226,0.295064926147461,0.0000302800981871729
227,0.290129661560059,0.0000324003743731674
228,0.285236358642578,0.0000417715882550731
229,0.280567169189453,0.0000459214236810909
230,0.275960445404053,0.0000396126567860906
231,0.271465301513672,0.0000467276085979302
232,0.267138481140137,0.0000578104832059234
233,0.262755870819092,0.0000436364623336877
234,0.258641719818115,0.0000439919428820218
235,0.254685401916504,0.0000348955544279816
236,0.250753879547119,0.0000381574020433878
237,0.247081279754639,0.0000396348927542045
238,0.243486404418945,0.0000377673391897583
239,0.239999294281006,0.0000310145826017793
240,0.236703395843506,0.0000424947259124018
241,0.233605861663818,0.0000455223426241403
242,0.230654716491699,0.0000330345267150869
243,0.22791051864624,0.0000246887014734361
244,0.225239276885986,0.0000280797981299415
245,0.222760200500488,0.0000302922978770186
246,0.220507144927979,0.0000307957074975348
247,0.218499183654785,0.0000352359752917068
248,0.216535091400146,0.0000283337185094225
249,0.214745998382568,0.0000329147188969941
250,0.212946891784668,0.0000275917362411792
251,0.211290836334229,0.0000258582508314017
252,0.209697723388672,0.000027887840663156
253,0.208111763000488,0.0000283783215978411
254,0.206532001495361,0.0000279346819226776
255,0.205056190490723,0.0000414622179412464
256,0.203507423400879,0.0000405262495321899
257,0.201882839202881,0.0000489333442152964
258,0.200324535369873,0.0000368424211877726
259,0.198666572570801,0.0000363398721375611
260,0.196958065032959,0.000049925784090452
