Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
300	5567093.98845658	2878105.18162852	2175766.9842722	2286380.19125199	2508635.25597399	4860481.87850266	0	5340268.275954	1976107.61417989	1488370.83111675	1090216.04020016	934042.340029485	874948.62934942	811150.26205695	739303.406938064	699255.182436144	629977.701176433	608695.388127526	571624.603519471	537697.287528353	515372.821642904	475036.894371614	444925.485679085	456721.143978275	377550.821538154	349672.574632366	327957.29157501
302	5533337.81779225	2777491.5745764	2108041.90108402	2100369.00948666	2329286.39964574	3963134.10022363	0	8214294.05366293	2146690.93912307	1421027.5954889	1089452.96202071	911966.935069837	841189.740383831	781174.204397834	704909.805214076	668615.443356746	603947.274831016	580541.423146887	544037.236588755	508676.292583064	485461.632480763	451637.250039412	422515.619943775	402078.344392986	363087.363529621	331402.074997262	311576.345677436
304	5398516.37659449	2717652.41241388	2039050.21961363	1965078.98213974	2159273.56053858	3196364.07234212	0	489.941675213566	2372108.55851981	1396810.21901309	1126103.04868996	893587.521342356	810966.064805333	750543.266146121	672542.065207926	631154.320824966	581411.046312977	549771.898666688	512553.290988154	482075.582679099	455648.549414881	429860.340077004	396009.642743416	348064.208678082	368098.516228832	314641.354649756	294160.8967493
306	5364467.85524425	2667499.80886917	1967448.67022344	1865208.54251291	2058187.76384198	2671894.49203225	487723.075880868	0	2709957.81977798	1426968.89315794	1188389.40416196	874228.792473966	787989.816377351	734196.748732677	648485.128685489	599812.39735507	564265.184284196	522729.721523721	487510.074984385	456857.763128589	431280.060949865	408427.076419854	378357.787034141	326546.335365323	391285.967650805	297538.27891873	278793.162987546
308	5385578.43807535	2580244.71633111	1898064.00322295	1784789.9001832	1965737.5003992	2323676.30031449	6721657.66985374	0	3232811.74105921	1491763.68676661	1209361.12712346	867471.196398617	768131.813704947	714348.869887566	624416.404851998	577545.311826913	545418.873192837	500044.704951876	468257.465835668	438567.670375553	409539.418463447	390060.886852367	359225.820331466	309022.096877902	354262.525212191	284871.132899329	266341.794874917
310	5276396.60701559	2526358.26719188	1821007.44551769	1684107.12427903	1821960.55100053	2062791.00184747	4483276.28482539	0	4056449.3427729	1583493.79061382	1158433.32160471	861016.046526567	745796.122806584	687475.071854479	601555.422628361	554593.741513431	521800.214361605	480862.404324839	445947.182654049	416334.840405379	389018.074732927	366009.41312548	342058.939558386	290977.298605557	298723.699094761	283316.405862776	252291.786718613
312	5157214.47480404	2487092.1746602	1748256.23793274	1600326.85553984	1644459.50853339	1863456.24182507	3285928.14267395	0	5185270.48714213	1713223.55632845	1112972.99347553	881572.225015845	731027.811964324	663737.011084102	578799.711572751	532730.438200169	495317.231028776	465409.461561977	427986.761119993	397429.956419823	371285.359571763	348123.027818148	327007.184305884	277748.639269372	277894.312991821	306800.309148624	240445.785305264
314	4984599.70215794	2388283.02292256	1679929.5561789	1530198.94047603	1511715.57557964	1702122.25093775	2580978.79758772	0	64.7443809383159	1890018.34876552	1117692.90269728	932079.839405511	713909.332171768	643741.471473356	562380.501204106	509325.621239156	470582.283375761	451522.412633263	406102.018098524	377341.783447987	353222.677873935	328886.932427021	310952.358572712	263532.11341342	262080.622452907	294518.226711421	228962.741292271
316	4926159.99000974	2303378.37204804	1611312.41405208	1460910.66485414	1425183.94845433	1615084.77635023	2147800.54870727	114333.436838811	0	2146026.24677848	1153727.10845038	982537.457921305	706521.610782207	630950.569336902	553760.463269632	495394.768641054	453901.781462975	437584.639623912	389189.437852823	362801.425147693	337816.071652702	313614.075674234	294811.228305464	251548.857996112	250419.966566247	245773.606131778	227012.416741596
318	4891919.05661109	2256762.76069666	1559559.04075132	1413818.36575089	1357224.54397056	1556955.6094554	1880480.86886513	4862932.06889297	0	2533223.3807908	1219734.77981887	965149.351304128	706550.747691494	620497.385370021	541509.227439804	480581.354350404	442078.014023374	422077.091452244	381796.301419846	351089.921822643	325635.747504202	302100.28166731	283388.027424559	244358.585628031	240884.908821662	224719.665513481	246695.732148089
320	4827064.27836652	2220270.14016196	1518211.3061561	1362996.15827335	1293229.29889297	1458587.25606048	1660809.53302921	3566090.28910227	0	3075510.22233213	1306324.02791442	919598.703434832	719732.772072068	613756.222174222	523939.770584168	467073.127877906	429211.810133094	404067.837203138	372874.589030637	339715.615237075	313168.920768148	290389.844201186	271711.968151301	236821.930957074	232882.258077409	216229.728626014	252669.791412963
