Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
300	6441366.85122358	3278805.18768257	2499311.78115154	2587790.14626179	2792707.32192754	5328545.52426775	0	5530367.96364616	2148769.68214469	1627073.00794085	1181638.03318966	1014918.49105664	939746.806038281	868488.454947578	787670.561947021	742723.072791927	663835.539406911	638404.016084853	598888.910755034	561510.47999316	535752.138283993	496840.740223697	461588.338947349	472144.895673478	392475.624343393	362735.753552953	337259.078593355
302	6482174.57708078	3196534.99983071	2398863.44691551	2370183.63937269	2602748.04090501	4377675.89768954	0	8044373.34016491	2331104.54057058	1553028.59050455	1189067.55182727	987354.720584273	905498.289263612	834163.831031224	751281.390407884	708472.25262406	635825.885007858	607810.818242252	569322.74163907	532505.513719904	506901.749981414	470888.738551163	438099.783309833	414181.245002594	375471.10918356	344364.255352179	320704.694245296
304	6355865.43648189	3146982.15675408	2331752.69532415	2234749.74286044	2421641.76680908	3549765.72894194	0	11114.9686228464	2565272.15564615	1523882.02782555	1220189.46094818	964658.476396331	870351.079509174	802968.013831559	716488.829970278	668656.398167343	613087.369368337	577785.282350331	537931.599011294	502079.773954985	476977.864020615	446356.477992539	413731.932329805	358517.417533536	379740.886257044	324221.941036575	302834.621661248
306	6313762.40272068	3050999.6832523	2253926.62162942	2116953.18930603	2301816.73206669	2968530.0592425	896817.834014773	0	2910061.25714845	1556612.98276987	1298870.87645953	945454.525819992	848991.184739747	786341.22819475	688224.639108801	636847.888328369	597210.886768915	549332.626360639	512243.255694532	478913.713645987	450588.543864333	427793.277294389	391136.072377928	336123.329193815	407605.164731976	311162.853237617	288162.321251647
308	6169520.57096459	2986311.54594713	2170338.68191505	1997911.29412981	2201085.15359929	2588492.92197703	7040021.58414101	0	3428625.0807309	1622511.19472906	1321025.75573952	939855.233154766	831346.405021752	766184.505435577	667462.034645789	614544.977497314	578377.431411411	525843.159159596	489956.093889893	457965.793120428	428109.202623059	405410.352048142	373560.470880438	318274.688613383	368188.945443751	294010.796783835	274739.639800204
310	6085106.69310796	2927236.92601679	2076934.4097898	1887828.63063437	2031100.44588582	2296244.2794851	4846026.59190869	0	4194684.0326708	1717000.00847146	1262788.4516209	936376.111615308	807006.395027032	739243.328901061	642989.670351616	590489.469071337	550751.2054846	504673.677810729	470116.272187148	437072.137779046	405962.894338759	382568.991346255	355094.841045486	301905.384134403	310620.595904022	294883.408968721	261098.808716708
312	6035893.11877494	2847270.41218512	2003914.30746942	1807679.53870596	1841913.52682298	2075913.41148783	3600692.09873318	0	5225537.68804577	1856005.91402035	1213414.89421998	954866.706823269	790937.515840787	713944.331356519	619504.097085779	565227.12993847	525749.124956653	491303.813256047	448855.455280098	416833.948112708	388739.100936343	361536.013829576	340867.507543593	287983.151886244	288940.559848158	320531.89395147	251185.614012436
314	5787038.06990037	2736978.10896663	1913610.54833265	1721710.69507128	1691787.64855727	1894503.25674819	2838912.55625897	0	1934.81680449679	2028903.9689683	1213894.44149557	1012337.61879191	769825.406654715	694467.813086209	602010.441770771	542044.293941107	500192.505289409	478686.142535069	426239.756114408	396956.603611347	368876.424110083	344200.512619547	323848.712124219	272150.389571871	272177.008536931	307499.055683929	236201.164637889
316	5717323.80573202	2660333.97921033	1827824.96208491	1652227.06297984	1595954.73197725	1797456.01157309	2373237.70673533	248987.635334616	0	2294660.72216794	1254025.1825112	1068714.21175124	760028.644255369	678055.918068227	590031.470007645	524557.592599383	481083.792183118	462262.123978389	408676.358067919	380909.257418166	353479.353011466	328479.973363591	307280.135821552	261772.805189141	259912.949567604	255267.65633807	233745.468198405
318	5629077.65537026	2593966.51475278	1781929.44588053	1593094.43365592	1514352.96284043	1734251.02006578	2068721.06366419	5015539.54420545	0	2661991.5693884	1319969.51354285	1050295.96295423	763257.992936308	666991.23574175	578149.891775372	512624.789634329	468247.003701579	445614.660958254	398866.680261387	370355.330137454	340864.294362271	316111.67616869	296250.642702443	253482.486053318	251083.106141484	234069.201164243	255786.470896976
320	5523452.51165324	2555752.38111889	1729520.44056478	1536776.55846888	1442437.7116279	1630893.77584789	1842628.51402013	3797964.70352885	0	3163224.10438469	1411251.91982129	995707.360331584	775849.646821821	658642.877006215	561644.471621609	498305.216731423	454691.932256818	428067.31134377	392650.80346434	357144.587858919	329852.441535762	305264.614561271	284291.378694438	245942.716118864	242558.04123406	224954.741654707	263652.16481831
